135: gentle-pebble-mockingbird: 1.65140709
136: eager-mauve-shrimp: 1.65062798
137: thankful-white-snail: 1.63840507
138: energetic-shamrock-goldfish: 1.63436021
139: rural-lava-crane: 1.63387712
140: hot-lead-ostrich: 1.59497762
141: quiet-inky-buffalo: 1.55488923
142: quiet-cherry-antelope: 1.55123964
143: nutty-blood-camel: 1.53064051
144: huge-ruby-hare: 1.51826361
145: docile-frost-kangaroo: 1.500279
146: ambitious-plastic-gecko: 1.48680381
147: deep-bronze-wallaby: 1.46969947
148: winning-flint-haddock: 1.46699591
149: plain-green-mustang: 1.46256416
150: main-rouge-owl: 1.45736558
151: sparkly-mahogany-beaver: 1.45057845
152: blunt-frost-falcon: 1.41538798
153: spicy-watermelon-dragon: 1.39029747
154: tall-quartz-newt: 1.36913318
155: long-opal-pigeon: 1.34191448
156: fantastic-slate-worm: 1.33172573
157: recumbent-citron-eagle: 1.31706476
158: icy-steel-fly: 1.29316582
159: nice-honeysuckle-panther: 1.2927325
160: mini-licorice-platypus: 1.28310166
161: short-hotpink-goldfish: 1.23730428
162: rare-brunette-dinosaur: 1.22267637
163: keen-opaque-cow: 1.22072974
164: precise-wooden-condor: 1.21709143
165: rough-brown-rat: 1.20396965
166: chilly-tan-jay: 1.18936493
167: jumpy-amber-salamander: 1.17918404
168: future-pearl-camel: 1.16836797
169: digital-glass-swift: 1.16186807
170: huge-saffron-rabbit: 1.15802161
171: tart-mercurial-mouse: 1.15783591
172: colossal-charcoal-goldfish: 1.15113448
173: long-cedar-pelican: 1.12671597
174: curly-opaque-finch: 1.11056747
175: elegant-red-mink: 1.10540525
176: short-mercurial-alligator: 1.09870242
177: custom-rosewood-raven: 1.08832983
178: modern-mint-griffin: 1.08697299
179: cheesy-bamboo-platypus: 1.08607918
180: rare-umber-ant: 1.03815762
181: furry-cinnabar-orca: 1.03535148
182: fierce-raisin-squid: 1.01646159
183: tall-pebble-sidewinder: 1.01333816
184: spicy-glass-rooster: 0.99955868
185: clever-cotton-nuthatch: 0.9981617
186: skinny-wool-viper: 0.97753929
187: obedient-charcoal-panda: 0.97277312
188: faithful-lace-crocodile: 0.95055066
189: droll-olive-sawfish: 0.94961411
190: acidic-banana-crow: 0.94399278
191: long-linen-orangutan: 0.9376185
192: short-peanut-rooster: 0.91250186
193: vast-canvas-walrus: 0.89754338
194: loud-aegean-butterfly: 0.89233394
195: high-azure-shrimp: 0.88829376
196: high-graphite-crocodile: 0.85289365
197: nutty-chiffon-chameleon: 0.83726097
198: tricky-vanilla-chipmunk: 0.82581858
199: electric-pickle-chipmunk: 0.80953619
200: round-mustard-mammoth: 0.80794624
201: orbiting-saffron-sparrow: 0.79316926
202: glorious-chartreuse-crane: 0.77339511
203: tart-vinyl-bison: 0.75294716
204: genuine-tartan-fly: 0.73222789
205: mysterious-pistachio-raccoon: 0.72562795
206: shambolic-chrome-parakeet: 0.72230511
207: special-iris-caterpillar: 0.7104521
208: dandy-tangerine-ostrich: 0.70825301
209: puny-myrtle-tadpole: 0.70504039
210: bumpy-rose-jaguar: 0.69986889
211: cheery-slate-mantaray: 0.68788868
212: savory-coral-rattlesnake: 0.68583086
213: dandy-tweed-dolphin: 0.67022974
214: obedient-plastic-cormorant: 0.66652456
215: blurry-shamrock-monkey: 0.66221762
216: beautiful-oily-goat: 0.65507719
217: big-parchment-blackbird: 0.65506233
218: skinny-ebony-orangutan: 0.64759542
219: innocent-clay-dinosaur: 0.64690123
220: micro-white-barbel: 0.63980762
221: noisy-honey-urchin: 0.63566821
222: shambolic-bronze-dove: 0.63525743
223: proper-blush-flamingo: 0.62973007
224: handsome-daisy-wombat: 0.62967215
225: fantastic-navy-liger: 0.62834105
226: immense-grey-tiger: 0.60983155
227: delightful-mulberry-bobcat: 0.60561504
228: mammoth-basil-locust: 0.60330402
229: trendy-grey-lion: 0.59875875
230: tame-gauze-elk: 0.59494247
231: eager-iris-parakeet: 0.59308813
232: tall-quartz-tarantula: 0.58371432
233: innocent-emerald-caribou: 0.58188465
234: furry-ceramic-fly: 0.57501724
235: hidden-opal-terrier: 0.55853346
236: short-neon-capybara: 0.54044985
237: eager-opal-bobcat: 0.53539229
238: fancy-menthol-horse: 0.53183469
239: stale-tiger-goldfish: 0.52585348
240: acrobatic-parchment-weasel: 0.52269313
241: wide-tweed-hawk: 0.51619007
242: winning-zinc-kestrel: 0.50928644
243: dapper-mango-mandrill: 0.50834542
244: tall-gingerbread-albatross: 0.49971572
245: cool-amber-meerkat: 0.4913366
246: faithful-ash-python: 0.48980065
247: spare-berry-grasshopper: 0.47536873
248: colossal-sepia-pheasant: 0.4628336
249: virtual-porcelain-ladybug: 0.46208663
250: docile-leather-capybara: 0.45191188
251: soft-black-loris: 0.4425081
252: radiant-chartreuse-jaguar: 0.44112256
253: bouncy-smoke-millipede: 0.42936245
254: clever-raisin-eagle: 0.42826771
255: clean-brown-panther: 0.41807849
256: breezy-infrared-scorpion: 0.40088976
257: passive-bamboo-dragonfly: 0.39944269
258: melted-banana-beaver: 0.39059107
259: nutty-sable-falcon: 0.3754974
260: dry-strawberry-moose: 0.37417014
261: dazzling-ash-lark: 0.37225055
262: tame-tan-porcupine: 0.359749
263: cheerful-fuzzy-condor: 0.35921714
264: wild-lace-jaguar: 0.35851534
265: mammoth-blonde-haddock: 0.35386967
266: bent-chrome-huskie: 0.35285125
267: damp-pistachio-llama: 0.34857581
268: cool-champagne-lion: 0.34813365
269: faithful-vermilion-dragonfly: 0.33628476
270: glorious-crepe-alpaca: 0.32825231
271: unique-cinnamon-aphid: 0.32410892
272: low-opaque-raven: 0.29672921
273: overt-oily-bird: 0.28768821
274: jolly-tartan-cormorant: 0.26455195
275: proud-raspberry-mantaray: 0.25022072
276: scruffy-misty-ape: 0.22529633
277: sunny-mulberry-peacock: 0.2085726
278: sunny-emerald-nightingale: 0.20644262
279: innocent-latte-vulture: 0.20067191
280: icy-garnet-owl: 0.19763974
281: faint-chambray-urchin: 0.19490559
282: steep-frost-duck: 0.18940608
283: stable-aquamarine-sheep: 0.15507438
284: long-macaroon-wren: 0.13832847
285: mini-silver-locust: 0.13173167
286: slow-foggy-jay: 0.11198994
287: bouncy-burlap-antelope: 0.0908971
288: faint-rusty-ostrich: 0.07997738
289: main-parchment-gazelle: 0.05995112
290: sharp-hemp-rattlesnake: 0.0311018
291: petite-parchment-dragonfly: 0.01360119
292: future-glass-bull: 0.0
293: hot-dijon-dachshund: 0.0
294: bouncy-lime-cobra: 0.0
295: salty-seafoam-seahorse: 0.0
296: nutty-coral-turtle: 0.0
297: high-peach-pigeon: 0.0
298: fluffy-midnight-boa: 0.0
